chr	start	end	B06_VOA1056_H3K27Ac_hg37	B07_OAW	
chr1	11740597	11741736	1.000000	1.000000
chr1	11750706	11752232	0.000000	1.000000
chr1	11788794	11789935	1.000000	0.000000
chr1	11791789	11792304	1.000000	0.000000
chr1	11795515	11799630	0.461968	1.000000
chr1	11796113	11798014	1.000000	1.000000
chr1	11843849	11852587	0.000000	1.000000
chr1	11854994	11856620	1.000000	0.000000
chr1	11856842	11858549	1.000000	0.000000
chr1	11859963	11868013	0.340994	1.000000
chr1	11863128	11863604	1.000000	1.000000
chr1	11863898	11864430	1.000000	1.000000
chr1	11865076	11866813	1.000000	1.000000
chr1	11873165	11876195	0.000000	1.000000
chr1	11960944	11962796	0.000000	1.000000
chr1	11967042	11970545	0.667428	1.000000
chr1	11967904	11970242	1.000000	1.000000
chr1	11984689	11991382	0.057523	1.000000
chr1	11985971	11986356	1.000000	1.000000
chr1	11993619	11998087	0.219114	1.000000
chr1	11994215	11995194	1.000000	1.000000
chr1	12038861	12041804	0.507305	1.000000
chr1	12039561	12041054	1.000000	1.000000
chr1	12049210	12051853	0.113507	1.000000
chr1	12050482	12050782	1.000000	1.000000
chr1	12078588	12081185	0.306507	1.000000
chr1	12079004	12079250	1.000000	1.000000
chr1	12079582	12080132	1.000000	1.000000
chr1	12127429	12128692	1.000000	0.000000
chr1	12135380	12135660	1.000000	0.000000
chr1	12157028	12157541	1.000000	0.000000
chr1	12226640	12227614	0.437372	1.000000
chr1	12226983	12227409	1.000000	1.000000
chr1	12238565	12239156	1.000000	0.000000
chr1	12244426	12245003	1.000000	0.000000
chr1	12267038	12267237	1.000000	0.000000
chr1	12289658	12292152	0.552526	1.000000
chr1	12290004	12291382	1.000000	1.000000
chr1	12356282	12357498	1.000000	0.000000
chr1	12374822	12375243	1.000000	0.000000
chr1	12443596	12447528	1.000000	0.000000
chr1	12466297	12466698	1.000000	0.000000
chr1	12467034	12467458	1.000000	0.000000
chr1	12467775	12468241	1.000000	0.000000
chr1	12469950	12470182	1.000000	0.000000
chr1	12492979	12499511	1.000000	0.000000
chr1	12505930	12510489	1.000000	0.000000
chr1	12513461	12519131	1.000000	0.000000
chr1	12522385	12522964	1.000000	0.000000
chr1	12523445	12523903	1.000000	0.000000
chr1	12524110	12524725	1.000000	0.000000
chr1	12525002	12525469	1.000000	0.000000
chr1	12534901	12536555	1.000000	0.000000
chr1	12537106	12538331	1.000000	0.000000
chr1	12538501	12542477	1.000000	0.000000
chr1	12543701	12544360	1.000000	0.000000
chr1	12545224	12547808	1.000000	0.000000
chr1	12548057	12548719	1.000000	0.000000
chr1	12548966	12549701	1.000000	0.000000
chr1	12555760	12557171	1.000000	0.000000
chr1	12562045	12562401	1.000000	0.000000
chr1	12599222	12602148	1.000000	0.000000
chr1	12608433	12610004	1.000000	0.000000
chr1	12610204	12610950	1.000000	0.000000
chr1	12616338	12617098	1.000000	0.000000
chr1	12624732	12625572	1.000000	0.000000
chr1	12626853	12627157	1.000000	0.000000
chr1	12627324	12627865	1.000000	0.000000
chr1	12631142	12631325	1.000000	0.000000
chr1	12632697	12635357	1.000000	0.000000
chr1	12639327	12639579	1.000000	0.000000
chr1	12640438	12641643	1.000000	0.000000
chr1	12642720	12642902	1.000000	0.000000
chr1	12644126	12644493	1.000000	0.000000
chr1	12644777	12646573	1.000000	0.000000
chr1	12646766	12647112	1.000000	0.000000
chr1	12647257	12648385	1.000000	0.000000
chr1	12648586	12649327	1.000000	0.000000
chr1	12649500	12649781	1.000000	0.000000
chr1	12650100	12665308	1.000000	0.000000
chr1	12666768	12667642	1.000000	0.000000
chr1	12668586	12670441	1.000000	0.000000
chr1	12672182	12672427	1.000000	0.000000
chr1	12673368	12680628	1.000000	0.268871
chr1	12675670	12677622	1.000000	1.000000
chr1	12680807	12681204	1.000000	0.000000
chr1	12910722	12913127	0.000000	1.000000
chr1	13789169	13789442	1.000000	0.000000
chr1	13910118	13912230	1.000000	0.000000
chr1	13913807	13914893	1.000000	0.000000
chr1	13915863	13917035	1.000000	0.000000
chr1	13917362	13917744	1.000000	0.000000
chr1	13918924	13921479	1.000000	0.000000
chr1	13925073	13927331	1.000000	0.000000
chr1	13930105	13930499	1.000000	0.000000
chr1	13931220	13931810	1.000000	0.000000
chr1	13932019	13932713	1.000000	0.000000
chr1	13954121	13956618	1.000000	0.000000
chr1	14026067	14027482	0.491873	1.000000
chr1	14026442	14027138	1.000000	1.000000
chr1	14075070	14077152	0.821326	1.000000
chr1	14075134	14076844	1.000000	1.000000
chr1	14617336	14618904	0.000000	1.000000
chr1	14629932	14631269	1.000000	0.000000
chr1	14631526	14631997	1.000000	0.000000
chr1	14873186	14884000	0.000000	1.000000
chr1	14923926	14927099	0.240466	1.000000
chr1	14924880	14925136	1.000000	1.000000
chr1	14925615	14926122	1.000000	1.000000
chr1	15056569	15061482	0.424181	1.000000
chr1	15058714	15060798	1.000000	1.000000
chr1	15067298	15070544	0.300986	1.000000
chr1	15068601	15068786	1.000000	1.000000
chr1	15069035	15069827	1.000000	1.000000
chr1	15084067	15084338	1.000000	0.000000
chr1	15208254	15208589	1.000000	0.000000
chr1	15239387	15241238	0.000000	1.000000
chr1	15249192	15252428	0.391224	1.000000
chr1	15250888	15252154	1.000000	1.000000
chr1	15269588	15277983	0.210125	1.000000
chr1	15271444	15272823	1.000000	1.000000
chr1	15273195	15273580	1.000000	1.000000
chr1	15294741	15295999	1.000000	0.000000
chr1	15299598	15307788	0.340171	1.000000
chr1	15301580	15301865	1.000000	1.000000
chr1	15302280	15304781	1.000000	1.000000
chr1	15322422	15323651	1.000000	0.000000
chr1	15323812	15324578	1.000000	0.000000
chr1	15324748	15329138	0.000000	1.000000
chr1	15347060	15361872	0.257021	1.000000
chr1	15354078	15356301	1.000000	1.000000
chr1	15356515	15358099	1.000000	1.000000
chr1	15416271	15418032	0.000000	1.000000
chr1	15478918	15481103	0.961556	1.000000
chr1	15479002	15481410	1.000000	0.872508
chr1	15484658	15485409	1.000000	0.000000
chr1	15485624	15485886	1.000000	0.000000
chr1	15494069	15496205	1.000000	0.000000
chr1	15498638	15499172	1.000000	0.000000
chr1	15499385	15499913	1.000000	0.000000
chr1	15504567	15506427	1.000000	0.000000
chr1	15514672	15515173	1.000000	0.000000
chr1	15515434	15516431	1.000000	0.000000
chr1	15573368	15574470	0.000000	1.000000
chr1	15648999	15650662	0.000000	1.000000
chr1	15663248	15669223	0.323347	1.000000
chr1	15663486	15665418	1.000000	1.000000
chr1	15672219	15672454	1.000000	0.000000
chr1	15675834	15686531	0.113209	1.000000
chr1	15678714	15678984	1.000000	1.000000
chr1	15679221	15679557	1.000000	1.000000
chr1	15682968	15683573	1.000000	1.000000
chr1	15735273	15739272	0.829207	1.000000
chr1	15735736	15738750	1.000000	1.000000
chr1	15738970	15739600	1.000000	0.479365
chr1	15742049	15746630	1.000000	0.000000
chr1	15752551	15754489	1.000000	0.000000
chr1	15849580	15854376	0.608841	1.000000
chr1	15850265	15850787	1.000000	1.000000
chr1	15850996	15851507	1.000000	1.000000
chr1	15851744	15852307	1.000000	1.000000
chr1	15852632	15853956	1.000000	1.000000
chr1	15911147	15911541	1.000000	0.000000
chr1	15927661	15931370	0.280669	1.000000
chr1	15929572	15930096	1.000000	1.000000
chr1	15930269	15930786	1.000000	1.000000
chr1	15940862	15946668	0.293489	1.000000
chr1	15943206	15943631	1.000000	1.000000
chr1	15943951	15945230	1.000000	1.000000
chr1	15967583	15967921	1.000000	0.000000
chr1	16002594	16014198	0.583678	1.000000
chr1	16004799	16005171	1.000000	1.000000
chr1	16005398	16011799	1.000000	1.000000
chr1	16029557	16030800	1.000000	0.000000
chr1	16061354	16064011	0.313511	1.000000
chr1	16061720	16062553	1.000000	1.000000
chr1	16067963	16070026	0.000000	1.000000
chr1	16083757	16088025	0.770384	1.000000
chr1	16084379	16084587	1.000000	1.000000
chr1	16084732	16087812	1.000000	1.000000
chr1	16089927	16093716	0.000000	1.000000
chr1	16104135	16108206	0.000000	1.000000
chr1	16111893	16115997	0.196150	1.000000
chr1	16113869	16114098	1.000000	1.000000
chr1	16114808	16115384	1.000000	1.000000
chr1	16120333	16128492	1.000000	0.851820
chr1	16121314	16128264	1.000000	1.000000
chr1	16157968	16163660	0.480499	1.000000
chr1	16159906	16160187	1.000000	1.000000
chr1	16160422	16162364	1.000000	1.000000
chr1	16162564	16163076	1.000000	1.000000
chr1	16163759	16164028	0.000000	1.000000
chr1	16172521	16177398	0.604470	1.000000
chr1	16173547	16176495	1.000000	1.000000
chr1	16210342	16214237	0.215661	1.000000
chr1	16212127	16212967	1.000000	1.000000
chr1	16217555	16221429	0.054466	1.000000
chr1	16220001	16220212	1.000000	1.000000
chr1	16242061	16242890	1.000000	0.000000
chr1	16243117	16243687	1.000000	0.000000
chr1	16249946	16250568	1.000000	0.000000
chr1	16251094	16251443	1.000000	0.000000
chr1	16263714	16264501	1.000000	0.000000
chr1	16275525	16280431	1.000000	0.000000
chr1	16280665	16281340	1.000000	0.000000
chr1	16301514	16303423	0.460974	1.000000
chr1	16301925	16302805	1.000000	1.000000
chr1	16338398	16341019	0.186570	1.000000
chr1	16339361	16339850	1.000000	1.000000
chr1	16374211	16376005	0.207915	1.000000
chr1	16375037	16375410	1.000000	1.000000
chr1	16399421	16400581	0.420690	1.000000
chr1	16399605	16400093	1.000000	1.000000
chr1	16401999	16403424	1.000000	0.000000
chr1	16405542	16406358	0.000000	1.000000
chr1	16414325	16416101	0.641892	1.000000
chr1	16414511	16415651	1.000000	1.000000
chr1	16439357	16440008	1.000000	0.000000
chr1	16447810	16450849	0.762093	1.000000
chr1	16448340	16449567	1.000000	1.000000
chr1	16449760	16451517	1.000000	0.619806
chr1	16463880	16469338	0.757054	1.000000
chr1	16464914	16469046	1.000000	1.000000
chr1	16469435	16475753	0.856600	1.000000
chr1	16469745	16475157	1.000000	1.000000
chr1	16476060	16484956	0.783723	1.000000
chr1	16476367	16483339	1.000000	1.000000
chr1	16485886	16486112	1.000000	0.000000
chr1	16491044	16491588	1.000000	0.000000
chr1	16491820	16492315	1.000000	0.000000
chr1	16493133	16495369	0.429785	1.000000
chr1	16493621	16494582	1.000000	1.000000
chr1	16497471	16513894	0.447178	1.000000
chr1	16498548	16501607	1.000000	1.000000
chr1	16501967	16503523	1.000000	1.000000
chr1	16507365	16509722	1.000000	1.000000
chr1	16510879	16511251	1.000000	1.000000
chr1	16514533	16514897	1.000000	0.000000
chr1	16515237	16516683	1.000000	0.000000
chr1	16518287	16518501	1.000000	0.000000
chr1	16532146	16534123	0.666161	1.000000
chr1	16532615	16533003	1.000000	1.000000
chr1	16533194	16534136	1.000000	0.986200
chr1	16552532	16554219	0.000000	1.000000
chr1	16562445	16564722	0.472552	1.000000
chr1	16563046	16564122	1.000000	1.000000
chr1	16677453	16680066	0.675469	1.000000
chr1	16677813	16679578	1.000000	1.000000
chr1	16692569	16697941	0.273269	1.000000
chr1	16693581	16695049	1.000000	1.000000
chr1	16698091	16698366	1.000000	0.970909
chr1	16698099	16708734	0.046921	1.000000
chr1	16698693	16698925	1.000000	1.000000
chr1	16712541	16712869	1.000000	0.000000
chr1	16713727	16714169	1.000000	0.000000
chr1	16722628	16724313	1.000000	0.000000
chr1	16766140	16768304	0.403882	1.000000
chr1	16767191	16768065	1.000000	1.000000
chr1	16818589	16819636	1.000000	0.000000
chr1	16824529	16827168	0.599091	1.000000
chr1	16824882	16826463	1.000000	1.000000
chr1	16839071	16841712	0.670579	1.000000
chr1	16839441	16839707	1.000000	1.000000
chr1	16839973	16841478	1.000000	1.000000
chr1	16861184	16861841	1.000000	0.000000
chr1	16885709	16887459	0.000000	1.000000
chr1	16938985	16940836	0.573204	1.000000
chr1	16939395	16940456	1.000000	1.000000
chr1	16947007	16947799	0.315657	1.000000
chr1	16947139	16947389	1.000000	1.000000
chr1	16950225	16950854	1.000000	0.000000
chr1	16969355	16972873	0.360716	1.000000
chr1	16970491	16971760	1.000000	1.000000
chr1	17033149	17037591	0.000000	1.000000
chr1	17043255	17045751	0.000000	1.000000
chr1	17076278	17076722	0.000000	1.000000
chr1	17076912	17077390	0.000000	1.000000
chr1	17086866	17094384	0.034318	1.000000
chr1	17090938	17091196	1.000000	1.000000
chr1	17095604	17100833	0.000000	1.000000
chr1	17104509	17104723	1.000000	0.000000
chr1	17108192	17108412	1.000000	0.000000
chr1	17215380	17216433	1.000000	0.706553
chr1	17215458	17216202	1.000000	1.000000
chr1	17221535	17223861	0.697334	1.000000
chr1	17221861	17223483	1.000000	1.000000
chr1	17229760	17232890	0.625559	1.000000
chr1	17230372	17232330	1.000000	1.000000
chr1	17239374	17241815	0.532569	1.000000
chr1	17240020	17240428	1.000000	1.000000
chr1	17240618	17241510	1.000000	1.000000
chr1	17274386	17275800	0.388967	1.000000
chr1	17275101	17275651	1.000000	1.000000
chr1	17286500	17288247	0.190040	1.000000
chr1	17287367	17287699	1.000000	1.000000
chr1	17306001	17308487	1.000000	0.000000
chr1	17330087	17330441	1.000000	0.000000
chr1	17330740	17331057	1.000000	0.000000
chr1	17337524	17338964	0.421528	1.000000
chr1	17337757	17338364	1.000000	1.000000
chr1	17343082	17343391	1.000000	0.000000
chr1	17379190	17382439	0.321637	1.000000
chr1	17379889	17380620	1.000000	1.000000
chr1	17380864	17381178	1.000000	1.000000
chr1	17389702	17390075	1.000000	0.000000
chr1	17421914	17427108	0.000000	1.000000
chr1	17451419	17461061	0.399710	1.000000
chr1	17452510	17452936	1.000000	1.000000
chr1	17453121	17456358	1.000000	1.000000
chr1	17457530	17457721	1.000000	1.000000
chr1	17485189	17485408	1.000000	0.000000
chr1	17488938	17490204	1.000000	0.000000
chr1	17493213	17496727	1.000000	0.000000
chr1	17511934	17513567	1.000000	0.000000
chr1	17515093	17519887	1.000000	0.556320
chr1	17515689	17518356	1.000000	1.000000
chr1	17524392	17529309	0.110230	1.000000
chr1	17527835	17528377	1.000000	1.000000
chr1	17532448	17537806	0.061217	1.000000
chr1	17534807	17535135	1.000000	1.000000
chr1	17538298	17539961	1.000000	0.000000
chr1	17550358	17565909	0.184940	1.000000
chr1	17558726	17561253	1.000000	1.000000
chr1	17561867	17562216	1.000000	1.000000
chr1	17597440	17603730	0.103816	1.000000
chr1	17601180	17601479	1.000000	1.000000
chr1	17603295	17603649	1.000000	1.000000
chr1	17762227	17768966	0.494435	1.000000
chr1	17763810	17766217	1.000000	1.000000
chr1	17766369	17766981	1.000000	1.000000
chr1	17767567	17767880	1.000000	1.000000
chr1	17798898	17802485	0.000000	1.000000
chr1	17840959	17845253	0.000000	1.000000
chr1	17853062	17853486	1.000000	0.000000
chr1	17853653	17854153	1.000000	0.000000
chr1	17857886	17859220	0.000000	1.000000
chr1	17865445	17868480	0.611532	1.000000
chr1	17865668	17866999	1.000000	1.000000
chr1	17867141	17867666	1.000000	1.000000
chr1	17871059	17874387	0.000000	1.000000
chr1	17875904	17876184	0.000000	1.000000
chr1	17876286	17883477	0.170908	1.000000
chr1	17878001	17878608	1.000000	1.000000
chr1	17879482	17879783	1.000000	1.000000
chr1	17880722	17881043	1.000000	1.000000
chr1	17884877	17893480	0.000000	1.000000
chr1	17893700	17897917	0.190183	1.000000
chr1	17895785	17896587	1.000000	1.000000
chr1	17901215	17909800	0.000000	1.000000
chr1	17914394	17915092	1.000000	0.000000
chr1	17959324	17960584	1.000000	0.000000
chr1	17960840	17961267	1.000000	0.000000
chr1	17963380	17963838	1.000000	0.000000
chr1	18008155	18010287	0.000000	1.000000
chr1	18192350	18193201	1.000000	0.000000
chr1	18200321	18200697	1.000000	0.000000
chr1	18200934	18201996	1.000000	0.000000
chr1	18804206	18811510	0.000000	1.000000
chr1	19212743	19213256	1.000000	0.000000
chr1	19228385	19230169	0.447309	1.000000
chr1	19228588	19229386	1.000000	1.000000
chr1	19239427	19240457	0.560194	1.000000
chr1	19239816	19240393	1.000000	1.000000
chr1	19250264	19250778	1.000000	0.000000
chr1	19252519	19254362	1.000000	0.000000
chr1	19254524	19254996	1.000000	0.000000
chr1	19265251	19266455	1.000000	0.000000
chr1	19275244	19275912	1.000000	0.000000
chr1	19276613	19276796	1.000000	0.000000
chr1	19281467	19283157	1.000000	0.707101
chr1	19281962	19284067	0.899762	1.000000
chr1	19283368	19284186	1.000000	0.854523
chr1	19284383	19284608	1.000000	0.000000
chr1	19323758	19325035	1.000000	0.000000
chr1	19325184	19325703	1.000000	0.000000
chr1	19334415	19334948	1.000000	0.000000
chr1	19335669	19339654	1.000000	0.906901
chr1	19335987	19339601	1.000000	1.000000
chr1	19355175	19355504	1.000000	0.000000
chr1	19356112	19356535	1.000000	0.000000
chr1	19359648	19360523	1.000000	0.000000
chr1	19360768	19361676	1.000000	0.000000
chr1	19376891	19377360	1.000000	0.000000
chr1	19398854	19399178	1.000000	0.000000
chr1	19399712	19403846	1.000000	0.000000
chr1	19405144	19408872	0.468884	1.000000
chr1	19406079	19406448	1.000000	1.000000
chr1	19406776	19408155	1.000000	1.000000
chr1	19409087	19411016	1.000000	0.000000
chr1	19435515	19435864	1.000000	0.000000
chr1	19436014	19436729	1.000000	0.000000
chr1	19437046	19437974	1.000000	0.000000
chr1	19534999	19538765	0.552045	1.000000
chr1	19535512	19537591	1.000000	1.000000
chr1	19552601	19554748	0.000000	1.000000
chr1	19557482	19560875	0.000000	1.000000
chr1	19577239	19580033	0.683250	1.000000
chr1	19577346	19579255	1.000000	1.000000
chr1	19637041	19639915	0.542450	1.000000
chr1	19637975	19639534	1.000000	1.000000
chr1	19662307	19662545	1.000000	0.000000
chr1	19710961	19711371	1.000000	0.000000
chr1	19718233	19718591	1.000000	0.000000
chr1	19725203	19725497	1.000000	0.000000
chr1	19756398	19756720	1.000000	0.000000
chr1	19762395	19763143	1.000000	0.000000
chr1	19763295	19764207	1.000000	0.000000
chr1	19766680	19768136	1.000000	0.000000
chr1	19772021	19773063	1.000000	0.000000
chr1	19773908	19776596	1.000000	0.000000
chr1	19777005	19777216	1.000000	0.000000
chr1	19777696	19777917	1.000000	0.000000
chr1	19778542	19779549	1.000000	0.000000
chr1	19779767	19780052	1.000000	0.000000
chr1	19795016	19795849	1.000000	0.000000
chr1	19803372	19804002	1.000000	0.000000
chr1	19809936	19813902	0.692133	1.000000
chr1	19810606	19813351	1.000000	1.000000
chr1	19832061	19832644	1.000000	0.000000
chr1	19835743	19836216	1.000000	0.000000
chr1	19884121	19884681	1.000000	0.000000
chr1	19922261	19924702	0.717329	1.000000
chr1	19922742	19924493	1.000000	1.000000
chr1	19948063	19948793	1.000000	0.000000
chr1	19948965	19949935	1.000000	0.000000
chr1	19969825	19970678	1.000000	0.648300
chr1	19970125	19971842	0.887012	1.000000
chr1	19970872	19972571	1.000000	0.570924
chr1	19978460	19979489	1.000000	0.000000
chr1	20090507	20093723	0.530784	1.000000
chr1	20090926	20092278	1.000000	1.000000
chr1	20092452	20092807	1.000000	1.000000
chr1	20124817	20127569	0.597747	1.000000
chr1	20125619	20127264	1.000000	1.000000
chr1	20208349	20210347	0.446947	1.000000
chr1	20208784	20209677	1.000000	1.000000
chr1	20230359	20231011	1.000000	0.000000
chr1	20437009	20437299	1.000000	0.000000
chr1	20511795	20513384	0.000000	1.000000
chr1	20538013	20540261	0.000000	1.000000
chr1	20753042	20753565	1.000000	0.000000
chr1	20811025	20813389	1.000000	0.882403
chr1	20811282	20813368	1.000000	1.000000
chr1	20820390	20821544	1.000000	0.000000
chr1	20821779	20822736	1.000000	0.000000
chr1	20833550	20835248	0.716137	1.000000
chr1	20833814	20835030	1.000000	1.000000
chr1	20878129	20880199	0.000000	1.000000
chr1	20915485	20916981	1.000000	0.000000
chr1	20917314	20917581	1.000000	0.000000
chr1	20928987	20931952	1.000000	0.000000
chr1	20938059	20940475	1.000000	0.000000
chr1	20940654	20941229	1.000000	0.000000
chr1	20959435	20961195	0.559659	1.000000
chr1	20959884	20960869	1.000000	1.000000
chr1	20986502	20988936	0.594084	1.000000
chr1	20987291	20987967	1.000000	1.000000
chr1	20988104	20988874	1.000000	1.000000
chr1	21022738	21024145	0.631841	1.000000
chr1	21023096	21023985	1.000000	1.000000
chr1	21043416	21045320	0.472164	1.000000
chr1	21043881	21044585	1.000000	1.000000
chr1	21044756	21044951	1.000000	1.000000
chr1	21056845	21062091	0.440145	1.000000
chr1	21058129	21060438	1.000000	1.000000
chr1	21086559	21086753	1.000000	0.000000
chr1	21110679	21115461	0.469260	1.000000
chr1	21112534	21114778	1.000000	1.000000
chr1	21208492	21211711	1.000000	0.000000
chr1	21219512	21219759	1.000000	0.000000
chr1	21347111	21350196	0.398055	1.000000
chr1	21348968	21350891	1.000000	0.638586
chr1	21417008	21417208	1.000000	0.000000
chr1	21417813	21418295	1.000000	0.000000
chr1	21440112	21442545	0.000000	1.000000
chr1	21475816	21477475	1.000000	0.000000
chr1	21477762	21478063	1.000000	0.000000
chr1	21500974	21504248	0.612095	1.000000
chr1	21502026	21504030	1.000000	1.000000
chr1	21527533	21527868	1.000000	0.000000
chr1	21561921	21562456	1.000000	0.000000
chr1	21564186	21565890	1.000000	0.000000
chr1	21570392	21570706	1.000000	0.000000
chr1	21578075	21578416	1.000000	0.000000
chr1	21578860	21579389	1.000000	0.000000
chr1	21580792	21581157	1.000000	0.000000
chr1	21581355	21581560	1.000000	0.000000
chr1	21587406	21590154	1.000000	0.000000
chr1	21594883	21595635	1.000000	0.000000
chr1	21605375	21607559	1.000000	0.000000
chr1	21615285	21617847	1.000000	0.894223
